LOCATION;INDICATOR;SUBJECT;MEASURE;FREQUENCY;TIME;Value;Flag Codes
GBR;QGDP;TOT;PC_CHGPP;Q;2008-Q1;0.536658033;
GBR;QGDP;TOT;PC_CHGPP;Q;2008-Q2;-0.559598604;
GBR;QGDP;TOT;PC_CHGPP;Q;2008-Q3;-1.5624673;
GBR;QGDP;TOT;PC_CHGPP;Q;2008-Q4;-2.060514321;
GBR;QGDP;TOT;PC_CHGPP;Q;2009-Q1;-1.688822513;
GBR;QGDP;TOT;PC_CHGPP;Q;2009-Q2;-0.189889069;
GBR;QGDP;TOT;PC_CHGPP;Q;2009-Q3;0.123662717;
GBR;QGDP;TOT;PC_CHGPP;Q;2009-Q4;0.342469537;
GBR;QGDP;TOT;PC_CHGPP;Q;2010-Q1;0.641425096;
GBR;QGDP;TOT;PC_CHGPP;Q;2010-Q2;1.029847415;
GBR;QGDP;TOT;PC_CHGPP;Q;2010-Q3;0.729591892;
GBR;QGDP;TOT;PC_CHGPP;Q;2010-Q4;0.033538722;
GBR;QGDP;TOT;PC_CHGPP;Q;2011-Q1;0.361065142;
GBR;QGDP;TOT;PC_CHGPP;Q;2011-Q2;0.085658608;
GBR;QGDP;TOT;PC_CHGPP;Q;2011-Q3;0.336350215;
GBR;QGDP;TOT;PC_CHGPP;Q;2011-Q4;0.130933036;
GBR;QGDP;TOT;PC_CHGPP;Q;2012-Q1;0.692782118;
GBR;QGDP;TOT;PC_CHGPP;Q;2012-Q2;-0.146993818;
GBR;QGDP;TOT;PC_CHGPP;Q;2012-Q3;1.218985245;
GBR;QGDP;TOT;PC_CHGPP;Q;2012-Q4;-0.216586554;
GBR;QGDP;TOT;PC_CHGPP;Q;2013-Q1;0.529114954;
GBR;QGDP;TOT;PC_CHGPP;Q;2013-Q2;0.803993683;
GBR;QGDP;TOT;PC_CHGPP;Q;2013-Q3;0.934788322;
GBR;QGDP;TOT;PC_CHGPP;Q;2013-Q4;0.641956172;
GBR;QGDP;TOT;PC_CHGPP;Q;2014-Q1;0.768041332;
GBR;QGDP;TOT;PC_CHGPP;Q;2014-Q2;0.650992966;
GBR;QGDP;TOT;PC_CHGPP;Q;2014-Q3;0.564227306;
GBR;QGDP;TOT;PC_CHGPP;Q;2014-Q4;0.585429575;
GBR;QGDP;TOT;PC_CHGPP;Q;2015-Q1;0.54111587;
GBR;QGDP;TOT;PC_CHGPP;Q;2015-Q2;0.746769791;
GBR;QGDP;TOT;PC_CHGPP;Q;2015-Q3;0.38718278;
GBR;QGDP;TOT;PC_CHGPP;Q;2015-Q4;0.656160291;
GBR;QGDP;TOT;PC_CHGPP;Q;2016-Q1;0.199057098;
GBR;QGDP;TOT;PC_CHGPP;Q;2016-Q2;0.452700714;
GBR;QGDP;TOT;PC_CHGPP;Q;2016-Q3;0.305516255;
GBR;QGDP;TOT;PC_CHGPP;Q;2016-Q4;0.596680496;
GBR;QGDP;TOT;PC_CHGPP;Q;2017-Q1;0.496099212;
GBR;QGDP;TOT;PC_CHGPP;Q;2017-Q2;0.292920672;
GBR;QGDP;TOT;PC_CHGPP;Q;2017-Q3;0.423409183;
GBR;QGDP;TOT;PC_CHGPP;Q;2017-Q4;0.355002114;
GBR;QGDP;TOT;PC_CHGPP;Q;2018-Q1;0.069019083;
GBR;QGDP;TOT;PC_CHGPP;Q;2018-Q2;0.382631967;
GBR;QGDP;TOT;PC_CHGPP;Q;2018-Q3;0.596472835;
GBR;QGDP;TOT;PC_CHGPP;Q;2018-Q4;0.166751655;
GBR;QGDP;TOT;PC_CHGPP;Q;2019-Q1;0.552374299;
GBR;QGDP;TOT;PC_CHGPP;Q;2019-Q2;0.138397435;
GBR;QGDP;TOT;PC_CHGPP;Q;2019-Q3;0.497283852;
GBR;QGDP;TOT;PC_CHGPP;Q;2019-Q4;0.017259139;
GBR;QGDP;TOT;PC_CHGPP;Q;2020-Q1;-2.847266459;
GBR;QGDP;TOT;PC_CHGPP;Q;2020-Q2;-19.46740788;
GBR;QGDP;TOT;PC_CHGPP;Q;2020-Q3;16.94803108;
GBR;QGDP;TOT;PC_CHGPP;Q;2020-Q4;1.266579593;
GBR;QGDP;TOT;PC_CHGPP;Q;2021-Q1;-1.505125391;
EST;QGDP;TOT;PC_CHGPP;Q;2008-Q1;-2.214102451;
EST;QGDP;TOT;PC_CHGPP;Q;2008-Q2;1.045840813;
EST;QGDP;TOT;PC_CHGPP;Q;2008-Q3;0.09479174;
EST;QGDP;TOT;PC_CHGPP;Q;2008-Q4;-11.73600366;
EST;QGDP;TOT;PC_CHGPP;Q;2009-Q1;-2.606178175;
EST;QGDP;TOT;PC_CHGPP;Q;2009-Q2;-3.309058147;
EST;QGDP;TOT;PC_CHGPP;Q;2009-Q3;-1.893027211;
EST;QGDP;TOT;PC_CHGPP;Q;2009-Q4;0.521871041;
EST;QGDP;TOT;PC_CHGPP;Q;2010-Q1;1.434901074;
EST;QGDP;TOT;PC_CHGPP;Q;2010-Q2;1.327716579;
EST;QGDP;TOT;PC_CHGPP;Q;2010-Q3;1.530145818;
EST;QGDP;TOT;PC_CHGPP;Q;2010-Q4;2.167766996;
EST;QGDP;TOT;PC_CHGPP;Q;2011-Q1;2.080182376;
EST;QGDP;TOT;PC_CHGPP;Q;2011-Q2;1.933290612;
EST;QGDP;TOT;PC_CHGPP;Q;2011-Q3;1.655708679;
EST;QGDP;TOT;PC_CHGPP;Q;2011-Q4;-0.051376855;
EST;QGDP;TOT;PC_CHGPP;Q;2012-Q1;0.579023834;
EST;QGDP;TOT;PC_CHGPP;Q;2012-Q2;1.153044493;
EST;QGDP;TOT;PC_CHGPP;Q;2012-Q3;0.447912947;
EST;QGDP;TOT;PC_CHGPP;Q;2012-Q4;0.849748865;
EST;QGDP;TOT;PC_CHGPP;Q;2013-Q1;0.435917117;
EST;QGDP;TOT;PC_CHGPP;Q;2013-Q2;-0.251307371;
EST;QGDP;TOT;PC_CHGPP;Q;2013-Q3;-0.247135441;
EST;QGDP;TOT;PC_CHGPP;Q;2013-Q4;-0.059594189;
EST;QGDP;TOT;PC_CHGPP;Q;2014-Q1;1.63139332;
EST;QGDP;TOT;PC_CHGPP;Q;2014-Q2;0.411655912;
EST;QGDP;TOT;PC_CHGPP;Q;2014-Q3;1.33317094;
EST;QGDP;TOT;PC_CHGPP;Q;2014-Q4;1.48756598;
EST;QGDP;TOT;PC_CHGPP;Q;2015-Q1;-1.384987474;
EST;QGDP;TOT;PC_CHGPP;Q;2015-Q2;1.951009616;
EST;QGDP;TOT;PC_CHGPP;Q;2015-Q3;0.755695825;
EST;QGDP;TOT;PC_CHGPP;Q;2015-Q4;-0.195503313;
EST;QGDP;TOT;PC_CHGPP;Q;2016-Q1;1.59957513;
EST;QGDP;TOT;PC_CHGPP;Q;2016-Q2;-0.082967278;
EST;QGDP;TOT;PC_CHGPP;Q;2016-Q3;1.132955187;
EST;QGDP;TOT;PC_CHGPP;Q;2016-Q4;1.173468534;
EST;QGDP;TOT;PC_CHGPP;Q;2017-Q1;1.859267368;
EST;QGDP;TOT;PC_CHGPP;Q;2017-Q2;1.639919228;
EST;QGDP;TOT;PC_CHGPP;Q;2017-Q3;0.421530368;
EST;QGDP;TOT;PC_CHGPP;Q;2017-Q4;1.551159957;
EST;QGDP;TOT;PC_CHGPP;Q;2018-Q1;0.939775978;
EST;QGDP;TOT;PC_CHGPP;Q;2018-Q2;1.165932236;
EST;QGDP;TOT;PC_CHGPP;Q;2018-Q3;0.694312743;
EST;QGDP;TOT;PC_CHGPP;Q;2018-Q4;1.239140605;
EST;QGDP;TOT;PC_CHGPP;Q;2019-Q1;2.46731179;
EST;QGDP;TOT;PC_CHGPP;Q;2019-Q2;0.377591181;
EST;QGDP;TOT;PC_CHGPP;Q;2019-Q3;0.560429749;
EST;QGDP;TOT;PC_CHGPP;Q;2019-Q4;0.530410492;
EST;QGDP;TOT;PC_CHGPP;Q;2020-Q1;-1.552129715;
EST;QGDP;TOT;PC_CHGPP;Q;2020-Q2;-5.115479708;
EST;QGDP;TOT;PC_CHGPP;Q;2020-Q3;2.739988759;
EST;QGDP;TOT;PC_CHGPP;Q;2020-Q4;2.81389437;
EST;QGDP;TOT;PC_CHGPP;Q;2021-Q1;4.766193034;
DNK;QGDP;TOT;PC_CHGPP;Q;2008-Q1;-0.041561;
DNK;QGDP;TOT;PC_CHGPP;Q;2008-Q2;-0.922684;
DNK;QGDP;TOT;PC_CHGPP;Q;2008-Q3;-0.584137;
DNK;QGDP;TOT;PC_CHGPP;Q;2008-Q4;-2.361481;
DNK;QGDP;TOT;PC_CHGPP;Q;2009-Q1;-1.423448;
DNK;QGDP;TOT;PC_CHGPP;Q;2009-Q2;-1.938341;
DNK;QGDP;TOT;PC_CHGPP;Q;2009-Q3;0.345763;
DNK;QGDP;TOT;PC_CHGPP;Q;2009-Q4;0.090743;
DNK;QGDP;TOT;PC_CHGPP;Q;2010-Q1;0.863569;
DNK;QGDP;TOT;PC_CHGPP;Q;2010-Q2;0.683518;
DNK;QGDP;TOT;PC_CHGPP;Q;2010-Q3;1.585373;
DNK;QGDP;TOT;PC_CHGPP;Q;2010-Q4;-0.22505;
DNK;QGDP;TOT;PC_CHGPP;Q;2011-Q1;0.217843;
DNK;QGDP;TOT;PC_CHGPP;Q;2011-Q2;1.002327;
DNK;QGDP;TOT;PC_CHGPP;Q;2011-Q3;-1.243706;
DNK;QGDP;TOT;PC_CHGPP;Q;2011-Q4;0.817188;
DNK;QGDP;TOT;PC_CHGPP;Q;2012-Q1;-0.069457;
DNK;QGDP;TOT;PC_CHGPP;Q;2012-Q2;0.07525;
DNK;QGDP;TOT;PC_CHGPP;Q;2012-Q3;0.093894;
DNK;QGDP;TOT;PC_CHGPP;Q;2012-Q4;-0.16163;
DNK;QGDP;TOT;PC_CHGPP;Q;2013-Q1;0.563835;
DNK;QGDP;TOT;PC_CHGPP;Q;2013-Q2;0.074282;
DNK;QGDP;TOT;PC_CHGPP;Q;2013-Q3;0.633382;
DNK;QGDP;TOT;PC_CHGPP;Q;2013-Q4;0.201104;
DNK;QGDP;TOT;PC_CHGPP;Q;2014-Q1;0.253256;
DNK;QGDP;TOT;PC_CHGPP;Q;2014-Q2;-0.072442;
DNK;QGDP;TOT;PC_CHGPP;Q;2014-Q3;1.673875;
DNK;QGDP;TOT;PC_CHGPP;Q;2014-Q4;0.358693;
DNK;QGDP;TOT;PC_CHGPP;Q;2015-Q1;0.68468;
DNK;QGDP;TOT;PC_CHGPP;Q;2015-Q2;0.467773;
DNK;QGDP;TOT;PC_CHGPP;Q;2015-Q3;0.301653;
DNK;QGDP;TOT;PC_CHGPP;Q;2015-Q4;0.222825;
DNK;QGDP;TOT;PC_CHGPP;Q;2016-Q1;1.152059;
DNK;QGDP;TOT;PC_CHGPP;Q;2016-Q2;1.352638;
DNK;QGDP;TOT;PC_CHGPP;Q;2016-Q3;0.848382;
DNK;QGDP;TOT;PC_CHGPP;Q;2016-Q4;0.720497;
DNK;QGDP;TOT;PC_CHGPP;Q;2017-Q1;0.654390627;
DNK;QGDP;TOT;PC_CHGPP;Q;2017-Q2;1.117777678;
DNK;QGDP;TOT;PC_CHGPP;Q;2017-Q3;-0.366774101;
DNK;QGDP;TOT;PC_CHGPP;Q;2017-Q4;0.75496245;
DNK;QGDP;TOT;PC_CHGPP;Q;2018-Q1;0.638522731;
DNK;QGDP;TOT;PC_CHGPP;Q;2018-Q2;0.386859231;
DNK;QGDP;TOT;PC_CHGPP;Q;2018-Q3;0.815105689;
DNK;QGDP;TOT;PC_CHGPP;Q;2018-Q4;0.646256509;
DNK;QGDP;TOT;PC_CHGPP;Q;2019-Q1;0.771587368;
DNK;QGDP;TOT;PC_CHGPP;Q;2019-Q2;1.104638483;
DNK;QGDP;TOT;PC_CHGPP;Q;2019-Q3;0.427441658;
DNK;QGDP;TOT;PC_CHGPP;Q;2019-Q4;0.075194641;
DNK;QGDP;TOT;PC_CHGPP;Q;2020-Q1;-1.436231952;
DNK;QGDP;TOT;PC_CHGPP;Q;2020-Q2;-6.577140962;
DNK;QGDP;TOT;PC_CHGPP;Q;2020-Q3;6.156464932;
DNK;QGDP;TOT;PC_CHGPP;Q;2020-Q4;0.836776442;
DNK;QGDP;TOT;PC_CHGPP;Q;2021-Q1;-1.30045959;
ESP;QGDP;TOT;PC_CHGPP;Q;2008-Q1;0.215766;
ESP;QGDP;TOT;PC_CHGPP;Q;2008-Q2;0.109252;
ESP;QGDP;TOT;PC_CHGPP;Q;2008-Q3;-0.18414;
ESP;QGDP;TOT;PC_CHGPP;Q;2008-Q4;-1.614018;
ESP;QGDP;TOT;PC_CHGPP;Q;2009-Q1;-2.605535;
ESP;QGDP;TOT;PC_CHGPP;Q;2009-Q2;-0.010778;
ESP;QGDP;TOT;PC_CHGPP;Q;2009-Q3;0.211128;
ESP;QGDP;TOT;PC_CHGPP;Q;2009-Q4;-0.020401;
ESP;QGDP;TOT;PC_CHGPP;Q;2010-Q1;-0.028196;
ESP;QGDP;TOT;PC_CHGPP;Q;2010-Q2;0.149925;
ESP;QGDP;TOT;PC_CHGPP;Q;2010-Q3;-0.051135;
ESP;QGDP;TOT;PC_CHGPP;Q;2010-Q4;0.067103;
ESP;QGDP;TOT;PC_CHGPP;Q;2011-Q1;-0.155975;
ESP;QGDP;TOT;PC_CHGPP;Q;2011-Q2;-0.31689;
ESP;QGDP;TOT;PC_CHGPP;Q;2011-Q3;-0.648079;
ESP;QGDP;TOT;PC_CHGPP;Q;2011-Q4;-0.64856;
ESP;QGDP;TOT;PC_CHGPP;Q;2012-Q1;-0.937142;
ESP;QGDP;TOT;PC_CHGPP;Q;2012-Q2;-0.961235;
ESP;QGDP;TOT;PC_CHGPP;Q;2012-Q3;-0.50969;
ESP;QGDP;TOT;PC_CHGPP;Q;2012-Q4;-0.762657;
ESP;QGDP;TOT;PC_CHGPP;Q;2013-Q1;-0.319632;
ESP;QGDP;TOT;PC_CHGPP;Q;2013-Q2;-0.087487;
ESP;QGDP;TOT;PC_CHGPP;Q;2013-Q3;-0.054727;
ESP;QGDP;TOT;PC_CHGPP;Q;2013-Q4;0.166619;
ESP;QGDP;TOT;PC_CHGPP;Q;2014-Q1;0.367436;
ESP;QGDP;TOT;PC_CHGPP;Q;2014-Q2;0.463352;
ESP;QGDP;TOT;PC_CHGPP;Q;2014-Q3;0.740035;
ESP;QGDP;TOT;PC_CHGPP;Q;2014-Q4;0.858377;
ESP;QGDP;TOT;PC_CHGPP;Q;2015-Q1;1.147594;
ESP;QGDP;TOT;PC_CHGPP;Q;2015-Q2;1.072777;
ESP;QGDP;TOT;PC_CHGPP;Q;2015-Q3;0.91003;
ESP;QGDP;TOT;PC_CHGPP;Q;2015-Q4;0.969062;
ESP;QGDP;TOT;PC_CHGPP;Q;2016-Q1;0.677651;
ESP;QGDP;TOT;PC_CHGPP;Q;2016-Q2;0.419409;
ESP;QGDP;TOT;PC_CHGPP;Q;2016-Q3;0.88707;
ESP;QGDP;TOT;PC_CHGPP;Q;2016-Q4;0.464567;
ESP;QGDP;TOT;PC_CHGPP;Q;2017-Q1;0.793789658;
ESP;QGDP;TOT;PC_CHGPP;Q;2017-Q2;1.073786986;
ESP;QGDP;TOT;PC_CHGPP;Q;2017-Q3;0.577280996;
ESP;QGDP;TOT;PC_CHGPP;Q;2017-Q4;0.62554452;
ESP;QGDP;TOT;PC_CHGPP;Q;2018-Q1;0.549619907;P
ESP;QGDP;TOT;PC_CHGPP;Q;2018-Q2;0.52043867;P
ESP;QGDP;TOT;PC_CHGPP;Q;2018-Q3;0.610602276;P
ESP;QGDP;TOT;PC_CHGPP;Q;2018-Q4;0.554108131;P
ESP;QGDP;TOT;PC_CHGPP;Q;2019-Q1;0.522265726;P
ESP;QGDP;TOT;PC_CHGPP;Q;2019-Q2;0.378039987;P
ESP;QGDP;TOT;PC_CHGPP;Q;2019-Q3;0.353791001;P
ESP;QGDP;TOT;PC_CHGPP;Q;2019-Q4;0.414757334;P
ESP;QGDP;TOT;PC_CHGPP;Q;2020-Q1;-5.36790913;P
ESP;QGDP;TOT;PC_CHGPP;Q;2020-Q2;-17.78665587;P
ESP;QGDP;TOT;PC_CHGPP;Q;2020-Q3;17.0527136;P
ESP;QGDP;TOT;PC_CHGPP;Q;2020-Q4;0.013899405;P
ESP;QGDP;TOT;PC_CHGPP;Q;2021-Q1;-0.516035124;P
OECD;QGDP;TOT;PC_CHGPP;Q;2008-Q1;0.124946644;
OECD;QGDP;TOT;PC_CHGPP;Q;2008-Q2;-0.00756513;
OECD;QGDP;TOT;PC_CHGPP;Q;2008-Q3;-0.500833291;
OECD;QGDP;TOT;PC_CHGPP;Q;2008-Q4;-1.984811194;
OECD;QGDP;TOT;PC_CHGPP;Q;2009-Q1;-2.304223728;
OECD;QGDP;TOT;PC_CHGPP;Q;2009-Q2;0.210454014;
OECD;QGDP;TOT;PC_CHGPP;Q;2009-Q3;0.584049487;
OECD;QGDP;TOT;PC_CHGPP;Q;2009-Q4;0.910546006;
OECD;QGDP;TOT;PC_CHGPP;Q;2010-Q1;0.55939561;
OECD;QGDP;TOT;PC_CHGPP;Q;2010-Q2;1.088608342;
OECD;QGDP;TOT;PC_CHGPP;Q;2010-Q3;0.844540116;
OECD;QGDP;TOT;PC_CHGPP;Q;2010-Q4;0.556675635;
OECD;QGDP;TOT;PC_CHGPP;Q;2011-Q1;0.274462611;
OECD;QGDP;TOT;PC_CHGPP;Q;2011-Q2;0.386068279;
OECD;QGDP;TOT;PC_CHGPP;Q;2011-Q3;0.601388852;
OECD;QGDP;TOT;PC_CHGPP;Q;2011-Q4;0.446881384;
OECD;QGDP;TOT;PC_CHGPP;Q;2012-Q1;0.458320957;
OECD;QGDP;TOT;PC_CHGPP;Q;2012-Q2;0.125383943;
OECD;QGDP;TOT;PC_CHGPP;Q;2012-Q3;0.165615795;
OECD;QGDP;TOT;PC_CHGPP;Q;2012-Q4;0.041808918;
OECD;QGDP;TOT;PC_CHGPP;Q;2013-Q1;0.592581675;
OECD;QGDP;TOT;PC_CHGPP;Q;2013-Q2;0.53285903;
OECD;QGDP;TOT;PC_CHGPP;Q;2013-Q3;0.724446843;
OECD;QGDP;TOT;PC_CHGPP;Q;2013-Q4;0.521944861;
OECD;QGDP;TOT;PC_CHGPP;Q;2014-Q1;0.378776749;
OECD;QGDP;TOT;PC_CHGPP;Q;2014-Q2;0.49266532;
OECD;QGDP;TOT;PC_CHGPP;Q;2014-Q3;0.784335243;
OECD;QGDP;TOT;PC_CHGPP;Q;2014-Q4;0.599243553;
OECD;QGDP;TOT;PC_CHGPP;Q;2015-Q1;0.858047174;
OECD;QGDP;TOT;PC_CHGPP;Q;2015-Q2;0.579811324;
OECD;QGDP;TOT;PC_CHGPP;Q;2015-Q3;0.530395391;
OECD;QGDP;TOT;PC_CHGPP;Q;2015-Q4;0.324037131;
OECD;QGDP;TOT;PC_CHGPP;Q;2016-Q1;0.522877676;
OECD;QGDP;TOT;PC_CHGPP;Q;2016-Q2;0.346486666;
OECD;QGDP;TOT;PC_CHGPP;Q;2016-Q3;0.359728236;
OECD;QGDP;TOT;PC_CHGPP;Q;2016-Q4;0.888705186;
OECD;QGDP;TOT;PC_CHGPP;Q;2017-Q1;0.650537024;
OECD;QGDP;TOT;PC_CHGPP;Q;2017-Q2;0.646898512;
OECD;QGDP;TOT;PC_CHGPP;Q;2017-Q3;0.746636743;
OECD;QGDP;TOT;PC_CHGPP;Q;2017-Q4;0.828394799;
OECD;QGDP;TOT;PC_CHGPP;Q;2018-Q1;0.615081157;
OECD;QGDP;TOT;PC_CHGPP;Q;2018-Q2;0.537043925;
OECD;QGDP;TOT;PC_CHGPP;Q;2018-Q3;0.244853326;
OECD;QGDP;TOT;PC_CHGPP;Q;2018-Q4;0.272535025;
OECD;QGDP;TOT;PC_CHGPP;Q;2019-Q1;0.577320406;
OECD;QGDP;TOT;PC_CHGPP;Q;2019-Q2;0.436747775;
OECD;QGDP;TOT;PC_CHGPP;Q;2019-Q3;0.437662278;
OECD;QGDP;TOT;PC_CHGPP;Q;2019-Q4;0.165443074;
OECD;QGDP;TOT;PC_CHGPP;Q;2020-Q1;-1.912213956;
OECD;QGDP;TOT;PC_CHGPP;Q;2020-Q2;-10.39570929;
OECD;QGDP;TOT;PC_CHGPP;Q;2020-Q3;9.327814009;
OECD;QGDP;TOT;PC_CHGPP;Q;2020-Q4;1.029249582;
OECD;QGDP;TOT;PC_CHGPP;Q;2021-Q1;0.6;
HUN;QGDP;TOT;PC_CHGPP;Q;2008-Q1;0.962840328;
HUN;QGDP;TOT;PC_CHGPP;Q;2008-Q2;0.567311039;
HUN;QGDP;TOT;PC_CHGPP;Q;2008-Q3;-0.193161688;
HUN;QGDP;TOT;PC_CHGPP;Q;2008-Q4;-3.344457156;
HUN;QGDP;TOT;PC_CHGPP;Q;2009-Q1;-4.333367221;
HUN;QGDP;TOT;PC_CHGPP;Q;2009-Q2;-0.027208751;
HUN;QGDP;TOT;PC_CHGPP;Q;2009-Q3;-0.025585754;
HUN;QGDP;TOT;PC_CHGPP;Q;2009-Q4;0.169540975;
HUN;QGDP;TOT;PC_CHGPP;Q;2010-Q1;-0.069468116;
HUN;QGDP;TOT;PC_CHGPP;Q;2010-Q2;0.846845566;
HUN;QGDP;TOT;PC_CHGPP;Q;2010-Q3;0.92956683;
HUN;QGDP;TOT;PC_CHGPP;Q;2010-Q4;-0.255710219;
HUN;QGDP;TOT;PC_CHGPP;Q;2011-Q1;1.00731822;
HUN;QGDP;TOT;PC_CHGPP;Q;2011-Q2;0.029798082;
HUN;QGDP;TOT;PC_CHGPP;Q;2011-Q3;0.321253198;
HUN;QGDP;TOT;PC_CHGPP;Q;2011-Q4;1.047934815;
HUN;QGDP;TOT;PC_CHGPP;Q;2012-Q1;-1.824021085;
HUN;QGDP;TOT;PC_CHGPP;Q;2012-Q2;-0.585819474;
HUN;QGDP;TOT;PC_CHGPP;Q;2012-Q3;0.126297753;
HUN;QGDP;TOT;PC_CHGPP;Q;2012-Q4;0.012409336;
HUN;QGDP;TOT;PC_CHGPP;Q;2013-Q1;0.242639955;
HUN;QGDP;TOT;PC_CHGPP;Q;2013-Q2;1.013150775;
HUN;QGDP;TOT;PC_CHGPP;Q;2013-Q3;1.427689581;
HUN;QGDP;TOT;PC_CHGPP;Q;2013-Q4;0.935630412;
HUN;QGDP;TOT;PC_CHGPP;Q;2014-Q1;0.831496562;
HUN;QGDP;TOT;PC_CHGPP;Q;2014-Q2;1.306558053;
HUN;QGDP;TOT;PC_CHGPP;Q;2014-Q3;0.904631966;
HUN;QGDP;TOT;PC_CHGPP;Q;2014-Q4;0.632888215;
HUN;QGDP;TOT;PC_CHGPP;Q;2015-Q1;1.750987676;
HUN;QGDP;TOT;PC_CHGPP;Q;2015-Q2;0.117733286;
HUN;QGDP;TOT;PC_CHGPP;Q;2015-Q3;0.733432264;
HUN;QGDP;TOT;PC_CHGPP;Q;2015-Q4;1.094803672;
HUN;QGDP;TOT;PC_CHGPP;Q;2016-Q1;-0.641395062;
HUN;QGDP;TOT;PC_CHGPP;Q;2016-Q2;1.417210241;
HUN;QGDP;TOT;PC_CHGPP;Q;2016-Q3;0.467535087;
HUN;QGDP;TOT;PC_CHGPP;Q;2016-Q4;0.883305396;
HUN;QGDP;TOT;PC_CHGPP;Q;2017-Q1;1.470017817;
HUN;QGDP;TOT;PC_CHGPP;Q;2017-Q2;1.15087974;
HUN;QGDP;TOT;PC_CHGPP;Q;2017-Q3;0.832170854;
HUN;QGDP;TOT;PC_CHGPP;Q;2017-Q4;1.515471218;
HUN;QGDP;TOT;PC_CHGPP;Q;2018-Q1;1.802329652;
HUN;QGDP;TOT;PC_CHGPP;Q;2018-Q2;1.096221442;
HUN;QGDP;TOT;PC_CHGPP;Q;2018-Q3;1.025980424;
HUN;QGDP;TOT;PC_CHGPP;Q;2018-Q4;1.389931738;
HUN;QGDP;TOT;PC_CHGPP;Q;2019-Q1;1.690678863;
HUN;QGDP;TOT;PC_CHGPP;Q;2019-Q2;0.726317556;
HUN;QGDP;TOT;PC_CHGPP;Q;2019-Q3;0.299237452;
HUN;QGDP;TOT;PC_CHGPP;Q;2019-Q4;1.420632911;
HUN;QGDP;TOT;PC_CHGPP;Q;2020-Q1;-0.385756429;
HUN;QGDP;TOT;PC_CHGPP;Q;2020-Q2;-14.45417903;
HUN;QGDP;TOT;PC_CHGPP;Q;2020-Q3;9.655076378;
HUN;QGDP;TOT;PC_CHGPP;Q;2020-Q4;2.824983268;
HUN;QGDP;TOT;PC_CHGPP;Q;2021-Q1;2.009985479;
SVN;QGDP;TOT;PC_CHGPP;Q;2008-Q1;1.563746335;
SVN;QGDP;TOT;PC_CHGPP;Q;2008-Q2;1.675948734;
SVN;QGDP;TOT;PC_CHGPP;Q;2008-Q3;-0.552787901;
SVN;QGDP;TOT;PC_CHGPP;Q;2008-Q4;-3.713282024;
SVN;QGDP;TOT;PC_CHGPP;Q;2009-Q1;-4.422149833;
SVN;QGDP;TOT;PC_CHGPP;Q;2009-Q2;-1.112678338;
SVN;QGDP;TOT;PC_CHGPP;Q;2009-Q3;0.304992053;
SVN;QGDP;TOT;PC_CHGPP;Q;2009-Q4;-0.089608339;
SVN;QGDP;TOT;PC_CHGPP;Q;2010-Q1;-0.193850371;
SVN;QGDP;TOT;PC_CHGPP;Q;2010-Q2;1.795337154;
SVN;QGDP;TOT;PC_CHGPP;Q;2010-Q3;0.271760069;
SVN;QGDP;TOT;PC_CHGPP;Q;2010-Q4;0.563267529;
SVN;QGDP;TOT;PC_CHGPP;Q;2011-Q1;0.589860128;
SVN;QGDP;TOT;PC_CHGPP;Q;2011-Q2;-0.474470451;
SVN;QGDP;TOT;PC_CHGPP;Q;2011-Q3;-0.229776063;
SVN;QGDP;TOT;PC_CHGPP;Q;2011-Q4;0.01653143;
SVN;QGDP;TOT;PC_CHGPP;Q;2012-Q1;-0.586054828;
SVN;QGDP;TOT;PC_CHGPP;Q;2012-Q2;-1.803003068;
SVN;QGDP;TOT;PC_CHGPP;Q;2012-Q3;0.174135473;
SVN;QGDP;TOT;PC_CHGPP;Q;2012-Q4;-1.972913127;
SVN;QGDP;TOT;PC_CHGPP;Q;2013-Q1;0.158076194;
SVN;QGDP;TOT;PC_CHGPP;Q;2013-Q2;0.352167015;
SVN;QGDP;TOT;PC_CHGPP;Q;2013-Q3;0.00114528;
SVN;QGDP;TOT;PC_CHGPP;Q;2013-Q4;1.917992378;
SVN;QGDP;TOT;PC_CHGPP;Q;2014-Q1;0.100493654;
SVN;QGDP;TOT;PC_CHGPP;Q;2014-Q2;0.847201364;
SVN;QGDP;TOT;PC_CHGPP;Q;2014-Q3;0.609547035;
SVN;QGDP;TOT;PC_CHGPP;Q;2014-Q4;0.152341141;
SVN;QGDP;TOT;PC_CHGPP;Q;2015-Q1;0.475098638;
SVN;QGDP;TOT;PC_CHGPP;Q;2015-Q2;0.648266432;
SVN;QGDP;TOT;PC_CHGPP;Q;2015-Q3;0.671092877;
SVN;QGDP;TOT;PC_CHGPP;Q;2015-Q4;0.224734679;
SVN;QGDP;TOT;PC_CHGPP;Q;2016-Q1;0.975224395;
SVN;QGDP;TOT;PC_CHGPP;Q;2016-Q2;1.274262905;
SVN;QGDP;TOT;PC_CHGPP;Q;2016-Q3;0.862936319;
SVN;QGDP;TOT;PC_CHGPP;Q;2016-Q4;0.803816245;
SVN;QGDP;TOT;PC_CHGPP;Q;2017-Q1;1.705216234;
SVN;QGDP;TOT;PC_CHGPP;Q;2017-Q2;1.295992336;
SVN;QGDP;TOT;PC_CHGPP;Q;2017-Q3;0.792316887;
SVN;QGDP;TOT;PC_CHGPP;Q;2017-Q4;2.20876531;
